Geo_accession,CEL_file_names,title,status,submission_date,last_update_date,type,channel_count,source_name_ch1,organism_ch1,characteristics_ch1,platform_id,contact_country,contact_institute,GSE_ID,GSE_filename,cell_line,disease,origin,Cellosaurus_ID,Cellline,Matching_Type,cell_line_Trimmed
GSM1374371,GSM1374371,Bx056_08 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 2313287,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,2313287,gastric adenocarcinoma,Stomach,CVCL_1046,23132/87,Cello GEO GSM,2313287
GSM1374372,GSM1374372,SBCG2008008-D1S1CO26R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 2313287,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,2313287,Gastric Cancer,Stomach,CVCL_1046,23132/87,Cello GEO GSM,2313287
GSM1374373,GSM1374373,Bx058-03 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 1321N1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,1321N1,Astrocytoma,Brain,CVCL_0110,1321N1,Cello Cell line Name,1321n1
GSM1374374,GSM1374374,SR5077_HUMAN_U133_PLUS2_250310,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 1A6,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,1A6,,Bladder,CVCL_6344,1A6,Cello Cell line Synonym,1a6
GSM1374375,GSM1374375,SR5066_HUMAN_U133_PLUS2_250310,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 22RV1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,22RV1,,Prostate,CVCL_1045,22Rv1,Cello GEO GSM,22rv1
GSM1374376,GSM1374376,Bx051b_092 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: 59M,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,59M,Ovarian carcinoma,Ovary,CVCL_2291,59M,Cello Cell line Name,59m
GSM1374377,GSM1374377,SR5070_HUMAN_U133_PLUS2_250310,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: 647V,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,647V,,Bladder,CVCL_1049,647V,Cello Cell line Name,647v
GSM1374378,GSM1374378,Bx058-12 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A172,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A172,glioblastoma,Brain,CVCL_0131,A-172,Cello GEO GSM,a172
GSM1374379,GSM1374379,A2058,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A2058,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A2058,melanoma Derived from metastatic site: lymph node,Skin,CVCL_1059,A2058,Cello Cell line Name,a2058
GSM1374380,GSM1374380,Bx051b_055 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: A2780,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A2780,Ovarian carcinoma,Ovary,CVCL_0134,A2780,Cello Cell line Name,a2780
GSM1374381,GSM1374381,A2780 ap101105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A2780,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A2780,Ovarian Carcinoma,Ovary,CVCL_0134,A2780,Cello Cell line Name,a2780
GSM1374382,GSM1374382,A375,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A375,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A375,malignant melanoma,Skin,CVCL_0132,A-375,Cello GEO GSM,a375
GSM1374383,GSM1374383,A427 ghp030206,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A427,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A427,Carcinoma,Lung,CVCL_1055,A-427,Cello GEO GSM,a427
GSM1374384,GSM1374384,A431,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A431,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A431,epidermoid carcinoma,Skin,CVCL_0037,A-431,Cello GEO GSM,a431
GSM1374385,GSM1374385,Bx051b_037 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: A549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A549,Carcinoma,Lung,CVCL_0023,A-549,Cello GEO GSM,a549
GSM1374386,GSM1374386,A549,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A549,carcinoma,Lung,CVCL_0023,A-549,Cello GEO GSM,a549
GSM1374387,GSM1374387,A549_2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A549,carcinoma,Lung,CVCL_0023,A-549,Cello GEO GSM,a549
GSM1374388,GSM1374388,A549-R ghp030206,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: A549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,A549,Carcinoma,Lung,CVCL_0023,A549,Cello Cell line Synonym,a549
GSM1374389,GSM1374389,Bx056_13 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: AGS,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,AGS,gastric adenocarcinoma,Stomach,CVCL_0139,AGS,Cello Cell line Name,ags
GSM1374390,GSM1374390,SBCG2008008-D1S1CO005R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: AGS,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,AGS,Gastric Cancer,Stomach,CVCL_0139,AGS,Cello Cell line Name,ags
GSM1374391,GSM1374391,Bx030_019 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: AML143D10,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,AML143D10,,Hematopoietic System,CVCL_0141,AML143D10,Cello Cell line Synonym,aml143d10
GSM1374392,GSM1374392,AMO1 ghp280606,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: AMO1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,AMO1,Myeloma,Hematopoietic System,CVCL_1806,AMO1,Cello Cell line Name,amo1
GSM1374393,GSM1374393,ARH77 ghp280606,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: ARH77,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,ARH77,Myeloma,Hematopoietic System,CVCL_1072,ARH77,Cello Cell line Synonym,arh77
GSM1374394,GSM1374394,Bx040_0001_R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: ASPC1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,ASPC1,adenocarcinoma Derived from metastatic site: ascites,Pancreas,CVCL_0152,AsPC-1,Cello GEO GSM,aspc1
GSM1374395,GSM1374395,Bx051b_103 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: ASPC1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,ASPC1,Adenocarcinoma,Pancreas,CVCL_0152,AsPC-1,Cello GEO GSM,aspc1
GSM1374396,GSM1374396,A1385-01,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: ASPC1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,ASPC1,,Pancreas,CVCL_0152,AsPC-1,Cello GEO GSM,aspc1
GSM1374397,GSM1374397,SBCG2008008-D1S1CO21R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: AZ521,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,AZ521,Gastric Cancer,Stomach,CVCL_2862,AZ521,Cello Cell line Synonym,az521
GSM1374398,GSM1374398,Bx051b_045 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: BE,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BE,Carcinoma,Colon,CVCL_AT71,BE,Cello Cell line Synonym,be
GSM1374399,GSM1374399,BE,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BE,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BE,Colon carcinoma,Colon,CVCL_AT71,BE,Cello Cell line Synonym,be
GSM1374400,GSM1374400,SBCG2008008-D2S1CO04R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BEL7402,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BEL7402,Liver Cancer,Liver,CVCL_5492,BEL7402,Cello Cell line Synonym,bel7402
GSM1374401,GSM1374401,SBCG2008008-D2S1CO08R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BEL7404,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BEL7404,Liver Cancer,Liver,CVCL_6568,BEL7404,Cello Cell line Synonym,bel7404
GSM1374402,GSM1374402,SBCG2008008-D2S1CO11R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BEL7405,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BEL7405,Liver Cancer,Liver,CVCL_6569,BEL7405,Cello Cell line Synonym,bel7405
GSM1374403,GSM1374403,SR5071_HUMAN_U133_PLUS2_250310,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BFTC905,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BFTC905,,Bladder,CVCL_1083,BFTC-905,Cello GEO GSM,bftc905
GSM1374404,GSM1374404,SBCG2008008-D1S1COO3R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BGC823,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BGC823,Gastric Cancer,Stomach,CVCL_3360,BGC823,Cello Cell line Synonym,bgc823
GSM1374405,GSM1374405,A1631-13,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BPH1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BPH1,,Prostate,CVCL_1091,BPH-1,Cello GEO GSM,bph1
GSM1374406,GSM1374406,Bx051b_005 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: BT20,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT20,Carcinoma,Breast,CVCL_0178,BT-20,Cello GEO GSM,bt20
GSM1374407,GSM1374407,EA08079_80498_BT-20,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BT20,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT20,,Breast,CVCL_0178,BT-20,Cello GEO GSM,bt20
GSM1374408,GSM1374408,Bx051b_035 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: BT474,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT474,Ductal Carcinoma,Breast,CVCL_0179,BT-474,Cello GEO GSM,bt474
GSM1374409,GSM1374409,BT474 ap071105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BT474,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT474,ductal carcinoma,Breast,CVCL_0179,BT-474,Cello GEO GSM,bt474
GSM1374410,GSM1374410,EA08079_80494_BT-474,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BT474,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT474,,Breast,CVCL_0179,BT-474,Cello GEO GSM,bt474
GSM1374411,GSM1374411,BT474C ap071105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BT474C1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT474C1,Breast Ductal Carcinoma,Breast,CVCL_IP20,BT474C1,Cello Cell line Synonym,bt474c1
GSM1374412,GSM1374412,Bx051b_011 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: BT549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT549,Ductal Carcinoma,Breast,CVCL_1092,BT-549,Cello GEO GSM,bt549
GSM1374413,GSM1374413,EA08079_80502_BT-549,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BT549,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BT549,,Breast,CVCL_1092,BT-549,Cello GEO GSM,bt549
GSM1374414,GSM1374414,Bx030_010 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BV173,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BV173,,Hematopoietic System,CVCL_0181,BV-173,Cello GEO GSM,bv173
GSM1374415,GSM1374415,Bx040_0002_R,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BXPC3,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BXPC3,Adenocarcinoma,Pancreas,CVCL_0186,BxPC-3,Cello GEO GSM,bxpc3
GSM1374416,GSM1374416,Bx051b_096 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: BXPC3,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BXPC3,Adenocarcinoma,Pancreas,CVCL_0186,BxPC-3,Cello GEO GSM,bxpc3
GSM1374417,GSM1374417,BxPC3 ap121105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: BXPC3,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,BXPC3,adenocarcinoma,Pancreas,CVCL_0186,BxPC-3,Cello GEO GSM,bxpc3
GSM1374418,GSM1374418,EA09076_118381_HG-U133_PLUS_2_CO015_11,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C10,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C10,,Colon,CVCL_5245,C10,Cello Cell line Name,c10
GSM1374419,GSM1374419,Bx042-012,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C106,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C106,,Colon,,,,c106
GSM1374420,GSM1374420,EA09076_118382_HG-U133_PLUS_2_CO015_12,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C125PM,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C125PM,,Colon,CVCL_8175,C125-PM,Cello GEO GSM,c125pm
GSM1374421,GSM1374421,Bx042-058,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C32COLON,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C32COLON,,Colon,CVCL_5246,C32COLON,Cello Cell line Synonym,c32colon
GSM1374422,GSM1374422,Bx042-057,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C75,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C75,,Colon,CVCL_5248,C75,Cello Cell line Name,c75
GSM1374423,GSM1374423,EA09076_118371_HG-U133_PLUS_2_CO015_01,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C80,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C80,,Colon,CVCL_5249,C80,Cello Cell line Name,c80
GSM1374424,GSM1374424,Bx042-002,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C84,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C84,,Colon,CVCL_5250,C84,Cello Cell line Name,c84
GSM1374425,GSM1374425,EA09076_118372_HG-U133_PLUS_2_CO015_02,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: C99,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,C99,,Colon,CVCL_8176,C99,Cello Cell line Name,c99
GSM1374426,GSM1374426,Bx042-056,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CACO2,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CACO2,colorectal adenocarcinoma,Colon,CVCL_0025,Caco-2,Cello GEO GSM,caco2
GSM1374427,GSM1374427,Bx051b_062 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: CAL27,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAL27,Squamous Cell Carcinoma,Tongue,CVCL_1107,CAL-27,Cello GEO GSM,cal27
GSM1374428,GSM1374428,CAL27 ap270406,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CAL27,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAL27,Squamous Cell Carcinoma,Tongue,CVCL_1107,CAL-27,Cello GEO GSM,cal27
GSM1374429,GSM1374429,Bx051b_058 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: CAL51,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAL51,Adenocarcinoma,Breast,CVCL_1110,CAL-51,Cello GEO GSM,cal51
GSM1374430,GSM1374430,Bx056_07 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CALU1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU1,epidermoid carcinoma,Lung,CVCL_0608,Calu-1,Cello GEO GSM,calu1
GSM1374431,GSM1374431,CaLu 1 ap071105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CALU1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU1,epidermoid carcinoma,Lung,CVCL_0608,Calu-1,Cello GEO GSM,calu1
GSM1374432,GSM1374432,CaLu-1 ghp030206,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CALU1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU1,epidermoid carcinoma,Lung,CVCL_0608,Calu-1,Cello GEO GSM,calu1
GSM1374433,GSM1374433,Bx051b_072 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: CALU3,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU3,adenocarcinoma,Lung,CVCL_0609,Calu-3,Cello GEO GSM,calu3
GSM1374434,GSM1374434,CaLu-3 ap050706,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CALU3,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU3,adenocarcinoma,Lung,CVCL_0609,Calu-3,Cello GEO GSM,calu3
GSM1374435,GSM1374435,Bx051b_052 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: CALU6,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU6,anaplastic carcinoma,Lung,CVCL_0236,Calu-6,Cello GEO GSM,calu6
GSM1374436,GSM1374436,CaLu-6,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CALU6,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CALU6,anaplastic carcinoma,Lung,CVCL_0236,Calu-6,Cello GEO GSM,calu6
GSM1374437,GSM1374437,EA08079_80510_CAMA-1,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CAMA1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAMA1,,Breast,CVCL_1115,CAMA-1,Cello GEO GSM,cama1
GSM1374438,GSM1374438,Bx051b_078 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,Kudos 95 Cell Panel,Homo sapiens,cell line: CAPAN1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAPAN1,adenocarcinoma,Pancreas,CVCL_0237,Capan-1,Cello GEO GSM,capan1
GSM1374439,GSM1374439,Capan 1 ap071105,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CAPAN1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAPAN1,adenocarcinoma Derived from metastatic site: liver,Pancreas,CVCL_0237,Capan-1,Cello GEO GSM,capan1
GSM1374440,GSM1374440,A1385-02,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CAPAN2,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAPAN2,,Pancreas,CVCL_0026,Capan-2,Cello GEO GSM,capan2
GSM1374441,GSM1374441,Bx042-014,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CAR1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CAR1,rectum adenocarcinoma,Colon,CVCL_1116,CaR-1,Cello GEO GSM,car1
GSM1374442,GSM1374442,Bx042-006,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CC20,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CC20,,Colon,,,,cc20
GSM1374443,GSM1374443,Bx058-20 HG2,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CCFSTTG1,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CCFSTTG1,astrocytoma,Brain,CVCL_1118,CCF-STTG1,Cello GEO GSM,ccfsttg1
GSM1374444,GSM1374444,EA09076_118373_HG-U133_PLUS_2_CO015_03,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CCK81,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CCK81,adenocarcinoma,Colon,CVCL_2873,CCK-81,Cello GEO GSM,cck81
GSM1374445,GSM1374445,CCRFCEM,Public on Apr 28 2014,Apr 25 2014,Apr 28 2014,RNA,1.0,AZ GENE EXPRESSION,Homo sapiens,cell line: CCRFCEM,GPL570,United Kingdom,AstraZeneca,GSE57083,GSE57083_series_matrix.txt.gz,CCRFCEM,acute lymphoblastic leukemia,Hematopoietic System,CVCL_0207,CCRFCEM,Cello Cell line Synonym,ccrfcem
