^SAMPLE = GSM171011
!Sample_title = Melanoma cell line SKMEL5
!Sample_geo_accession = GSM171011
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Jan 14 2015
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line SKMEL5
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Dr C. Schmidt
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450.
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2).
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM171nnn/GSM171011/suppl/GSM171011.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM171nnn/GSM171011/suppl/GSM171011.CHP.gz
!Sample_relation = Reanalyzed by: GSE64985
!Sample_series_id = GSE7127
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION P-VALUE
1560610_at	5.47599	A	0.5
1560614_at	4.00337	A	0.72583
1560615_a_at	7.72359	A	0.334473
1560617_at	7.36512	A	0.665527
1560618_at	18.818	A	0.665527
1560619_at	1.06942	A	0.962402
1560620_at	3.12876	A	0.780518
1560621_at	15.525	A	0.149658
1560622_at	62.3341	P	0.000244141
1560625_s_at	18.8328	A	0.0805664
1560628_at	9.96685	A	0.5
1560630_at	19.9852	A	0.246094
1560631_at	29.3907	A	0.219482
1560633_a_at	54.031	M	0.0561523
1560634_a_at	5.94558	A	0.601074
1560636_a_at	4.3165	A	0.774414
1560637_at	9.50713	A	0.149658
1560638_a_at	22.4485	M	0.0561523
1560639_at	29.5705	A	0.129639
1560642_at	0.695372	A	0.991943
1560643_x_at	1.29855	A	0.969727
1560646_at	15.7414	A	0.334473
1560647_at	3.04709	A	0.246094
1560648_s_at	13.4495	A	0.366211
1560652_at	7.13559	A	0.5
1560654_at	1.40366	A	0.432373
1560656_at	2.32626	A	0.601074
1560657_at	1.72728	A	0.850342
1560659_at	15.7053	P	0.00292969
1560661_x_at	8.03336	A	0.219482
1560662_s_at	13.4209	A	0.129639
1560665_at	13.6643	M	0.0561523
1560671_at	2.53342	A	0.828613
1560673_at	2.07287	A	0.780518
1560676_at	30.8126	P	0.00805664
1560678_at	0.824748	A	0.976074
1560679_at	1.86414	A	0.850342
1560680_at	15.2479	A	0.0952148
1560683_at	2.1782	A	0.753906
1560684_x_at	0.235768	A	0.865479
1560686_at	6.90151	A	0.696289
1560689_s_at	18.9509	A	0.27417
1560690_at	1.18337	A	0.780518
1560692_at	6.02052	A	0.398926
1560694_at	21.8921	A	0.067627
1560695_at	0.617293	A	0.981445
1560696_x_at	8.43801	A	0.567627
1560697_at	3.41263	A	0.72583
1560698_a_at	1.39379	A	0.870361
1560703_at	32.9471	P	0.000732422
1560705_at	5.601	A	0.398926
1560706_at	19.1948	A	0.129639
1560707_at	23.1919	A	0.171387
1563542_a_at	14.2536	A	0.27417
1560712_at	7.56453	A	0.0910645
1560714_at	3.7096	A	0.633789
1560715_at	1.05783	A	0.969727
1560716_at	14.8125	A	0.219482
1560717_at	10.1509	A	0.246094
1560720_at	17.9552	P	0.00195312
1560721_at	8.73038	A	0.432373
1560723_at	9.13902	A	0.398926
1560724_at	15.0318	A	0.432373
1560725_at	5.47847	A	0.5
1560727_at	8.57223	A	0.423828
1560728_at	14.4648	A	0.303711
1560733_at	14.977	A	0.149658
1560734_at	1.50925	A	0.665527
1560735_s_at	5.87267	A	0.5
1560738_at	25.3658	P	0.0461426
1560739_a_at	25.6828	P	0.00195313
1560741_at	51.4783	P	0.0185547
1560742_at	8.29359	A	0.334473
1560743_a_at	2.52125	A	0.665527
1560744_at	6.15256	A	0.633789
1560745_at	11.9122	A	0.219482
1560746_at	6.71484	A	0.633789
1560747_at	3.14687	A	0.334473
1560748_at	1.53246	A	0.870361
1560750_at	3.7207	A	0.466064
1560751_at	1.50327	A	0.72583
1560752_at	2.99821	A	0.850342
1560753_at	27.8583	A	0.0952148
1560754_at	86.0636	P	0.000732422
1560755_at	1.37906	A	0.80542
1560756_at	4.55909	A	0.466064
1560757_at	2.33991	A	0.780518
1560758_at	5.98957	A	0.601074
1560760_s_at	2.10667	A	0.696289
1560762_at	1.6958	A	0.870361
1560763_at	26.197	A	0.129639
1560764_at	9.10672	A	0.696289
1560765_a_at	25.5132	A	0.0805664
1560767_at	43.2854	M	0.0561523
1560769_at	11.2918	A	0.5
1560770_at	14.5035	A	0.533936
1560771_at	2.4581	A	0.870361
1560772_a_at	1.10753	A	0.99585
1560773_at	4.08164	A	0.533936
1560774_at	28.2082	A	0.111572
1560775_at	13.4291	A	0.149658
1560776_at	4.31485	A	0.432373
1560781_at	1.85853	A	0.533936
1560782_at	22.0836	A	0.19458
1560784_x_at	3.59296	A	0.601074
1560785_at	8.65162	A	0.366211
1560787_at	16.8287	A	0.533936
1560788_at	24.6174	A	0.171387
1560790_at	2.91725	A	0.633789
1560791_at	7.7948	A	0.129639
1560792_at	35.4298	P	0.000732422
1560794_at	15.0205	A	0.334473
1560797_s_at	14.3673	A	0.149658
1560798_at	6.39692	A	0.398926
1560800_at	6.16689	A	0.398926
1560803_at	14.9034	A	0.27417
1560806_at	7.24404	A	0.533936
1560810_at	2.49708	A	0.633789
1560812_at	29.0947	P	0.0185547
1560813_at	48.0797	P	0.0141602
1560817_at	46.1833	P	0.0185547
1560818_at	38.4674	P	0.000244141
1560819_a_at	6.20124	A	0.27417
1560821_at	6.0565	A	0.303711
1560823_at	0.495785	A	0.969727
1563878_a_at	13.1892	A	0.533936
1560826_at	21.2446	A	0.0952148
1560827_at	24.8314	A	0.0805664
1560830_a_at	6.83358	A	0.904785
1560832_at	85.2506	P	0.000244141
1560833_at	33.2031	P	0.0302734
1560834_a_at	2.0631	A	0.828613
1560836_at	3.81026	A	0.696289
1560838_at	7.9193	A	0.366211
1560841_at	14.0614	A	0.466064
1560842_a_at	5.68499	A	0.567627
1560844_at	8.80221	A	0.696289
1560846_at	8.27438	A	0.398926
1560848_at	16.7747	A	0.246094
1560850_at	0.756585	A	0.932373
1560851_at	0.802673	A	0.780518
1560853_x_at	20.5167	P	0.0461426
1560854_s_at	10.8845	A	0.19458
1560855_at	12.1244	A	0.219482
1560856_at	22.5604	A	0.067627
1560859_at	12.7042	A	0.129639
1560861_at	3.62375	A	0.780518
1560862_at	18.1713	A	0.171387
1560863_a_at	0.463949	A	0.981445
1560864_at	7.96686	A	0.601074
1560865_a_at	1.94451	A	0.665527
1560866_at	10.7072	A	0.753906
1560867_a_at	6.5586	A	0.601074
1560868_s_at	33.4106	A	0.303711
1560869_a_at	11.0963	P	0.0461426
1560870_a_at	9.30589	A	0.533936
1560871_a_at	8.37522	A	0.219482
1560872_at	17.614	A	0.0952148
1560874_at	19.2546	A	0.067627
1560877_a_at	2.152	A	0.80542
1560878_at	42.3143	A	0.366211
1560879_a_at	2.6235	A	0.72583
1560881_a_at	22.1671	P	0.0461426
1560883_s_at	16.1881	A	0.0805664
1560884_at	7.66015	A	0.303711
1560885_x_at	1.3115	A	0.567627
1560887_a_at	1.32996	A	0.919434
1560888_x_at	3.23887	A	0.5
1560889_a_at	3.56107	A	0.633789
1560890_at	6.14555	A	0.466064
1560891_a_at	3.34878	A	0.5
1560893_at	3.59649	A	0.665527
1560895_at	6.36482	A	0.633789
1560896_a_at	14.4538	A	0.303711
1560897_a_at	17.4538	A	0.27417
1560898_at	23.7518	A	0.219482
1560899_at	1.39027	A	0.969727
1560900_a_at	2.04146	A	0.80542
1560901_at	3.07458	A	0.696289
1560903_at	6.954	A	0.432373
1560905_at	5.07027	A	0.633789
1560906_at	16.6724	A	0.111572
1560908_at	5.32594	A	0.919434
1560909_x_at	12.6463	A	0.696289
1560910_at	22.8695	A	0.27417
1560911_at	10.9018	A	0.601074
1560912_at	2.66755	A	0.696289
1560913_at	3.8214	A	0.72583
1570355_a_at	1.5504	A	0.633789
1560916_a_at	750.739	P	0.000244141
1560915_at	13.7487	P	0.0461426
1560917_at	6.01379	A	0.753906
1560918_at	0.707212	A	0.904785
1560920_s_at	3.22702	A	0.5
1560921_at	17.7957	A	0.5
1560922_s_at	27.7031	A	0.067627
1560924_at	4.73476	A	0.334473
1560926_at	47.8702	A	0.0805664
1560928_at	2.11971	A	0.962402
1560929_at	6.81231	A	0.567627
1560932_at	0.730011	A	0.828613
1560934_at	3.13018	A	0.822754
1560935_s_at	14.6681	A	0.27417
1560937_at	2.39433	A	0.828613
1560939_at	27.1482	A	0.303711
1560940_at	22.5601	A	0.149658
1560941_a_at	0.605832	A	0.870361
1560942_at	16.4576	A	0.27417
1560943_s_at	17.9843	A	0.366211
1560944_at	16.0874	A	0.129639
1560946_at	11.5797	A	0.5
1560950_at	11.3404	A	0.366211
1560952_at	3.74111	A	0.828613
1560954_at	9.25687	A	0.398926
1560955_at	2.87498	A	0.828613
1560957_at	3.29517	A	0.850342
1560958_s_at	4.09467	A	0.398926
1560959_a_at	0.948519	A	0.953857
1560960_at	9.25041	A	0.533936
1560962_at	9.14965	A	0.303711
1560963_a_at	1.38912	A	0.976074
1560964_at	19.0168	A	0.19458
1560966_at	33.1523	A	0.129639
1560968_at	55.5497	A	0.19458
1560971_a_at	2.14797	A	0.828613
1560973_a_at	0.838802	A	0.888428
1560974_s_at	11.7265	A	0.171387
1560977_a_at	30.8453	A	0.149658
1560978_at	1.59875	A	0.753906
1560979_a_at	0.421233	A	0.943848
1560980_a_at	9.08957	A	0.219482
1560981_a_at	44.7936	P	0.000732422
1560982_at	23.7322	A	0.171387
1560986_a_at	51.2287	P	0.000732422
1560987_a_at	20.6038	A	0.334473
1560988_a_at	10.0229	A	0.366211
1560989_at	2.26922	A	0.665527
1560990_a_at	0.545303	A	0.870361
1560992_at	0.172167	A	0.916016
1560994_x_at	3.85037	A	0.334473
1560995_s_at	12.5457	A	0.0952148
1560996_at	3.19427	A	0.567627
1560997_at	0.153708	A	0.780518
1560998_x_at	0.322064	A	0.844971
1560999_a_at	10.7556	A	0.0952148
1561000_at	12.8046	A	0.398926
1561002_at	0.80291	A	0.932373
1561003_at	7.98579	A	0.171387
1561004_at	3.34093	A	0.466064
1561006_at	3.17996	A	0.601074
1561009_at	1.26459	A	0.943848
1561010_a_at	11.9376	A	0.0952148
1561012_at	17.5697	A	0.366211
1561014_at	1.15047	A	0.696289
1561015_at	10.6917	A	0.665527
1561016_at	8.40945	A	0.398926
1561017_at	59.6552	P	0.000244141
1561018_at	10.9979	A	0.0805664
1561019_at	2.23585	A	0.919434
1561021_at	3.89945	A	0.665527
1561025_at	1.74699	A	0.828613
1561026_a_at	17.1667	A	0.19458
1561027_at	1.29176	A	0.567627
1561029_at	2.59093	A	0.696289
1561030_at	0.735828	A	0.665527
1561033_at	2.62436	A	0.633789
1561034_at	1.99382	A	0.665527
1561035_at	17.1267	A	0.358154
1561036_at	11.9164	A	0.466064
1561037_a_at	34.3903	A	0.334473
1561038_at	14.3296	A	0.303711
1561039_a_at	28.0434	A	0.533936
1561041_at	25.2365	A	0.171387
1561042_at	30.4208	P	0.00195313
1561044_at	3.43114	A	0.962402
1561045_a_at	9.17511	A	0.567627
1561048_at	102.692	P	0.00195313
1561050_a_at	16.1508	A	0.171387
1561052_s_at	8.80697	A	0.303711
1561053_at	2.06382	A	0.904785
1561054_a_at	8.04743	A	0.19458
1561055_at	1.47782	A	0.665527
1561056_a_at	35.6586	A	0.0952148
1561058_at	14.4222	A	0.171387
1561059_a_at	16.3861	A	0.246094
1561060_at	18.377	A	0.366211
1561061_at	21.6049	A	0.19458
1561062_a_at	1.76941	A	0.753906
1561064_a_at	1.71555	A	0.567627
1561065_at	3.55647	A	0.633789
1561067_at	1.40939	A	0.994141
1561069_at	1.01605	A	0.80542
1561073_at	17.1786	A	0.246094
1561075_at	4.06563	A	0.601074
1561076_at	1.80564	A	0.665527
1561078_at	2.72113	A	0.19458
1561079_at	71.1176	P	0.000244141
1561080_at	8.47841	A	0.0952148
1561082_at	5.74325	A	0.72583
1561083_at	10.2017	A	0.246094
1561084_at	6.67992	A	0.533936
1561085_at	13.2006	A	0.149658
1561086_at	13.6616	A	0.334473
1561087_at	1.68312	A	0.780518
1561088_at	3.84562	A	0.466064
1561089_at	17.7489	A	0.0805664
1561090_at	10.1473	A	0.303711
1561091_at	1.32912	A	0.962402
1561092_at	19.5195	A	0.633789
1561093_at	70.2157	P	0.0375977
1561094_a_at	1.6022	A	0.773682
1561096_at	11.7006	A	0.246094
1561097_at	14.0686	A	0.19458
1561098_at	0.521828	A	0.999268
1561099_at	2.45612	A	0.80542
1561100_at	20.9026	A	0.149658
1561101_at	0.749641	A	0.981445
1561102_at	2.38393	A	0.981445
1561103_at	1.1434	A	0.80542
1561104_at	16.4526	A	0.27417
1561105_at	8.58597	A	0.466064
1561106_at	1.98795	A	0.753906
1561107_at	5.67529	A	0.601074
1561110_at	8.07712	A	0.334473
1561112_at	5.31886	A	0.398926
1561113_at	15.7608	A	0.171387
1561116_at	17.2353	A	0.334473
1561121_at	2.76229	A	0.665527
1561122_a_at	12.8922	A	0.567627
1561123_at	3.40266	A	0.696289
1561125_at	13.8613	A	0.19458
1561126_at	1.55155	A	0.919434
1561127_at	11.4264	A	0.432373
1561128_at	3.8484	A	0.533936
1561129_at	0.909118	A	0.828613
1561130_at	13.9976	A	0.334473
1561132_at	2.92543	A	0.72583
1561133_at	22.6261	A	0.246094
1561134_at	14.5517	A	0.466064
1561135_at	33.504	P	0.000732422
1561136_at	4.76807	A	0.303711
1561137_s_at	0.409324	A	0.904785
1561139_at	33.0976	P	0.0185547
1561140_at	1.13825	A	0.633789
1561141_at	33.3195	A	0.111572
1561143_at	3.75284	A	0.567627
1561144_at	28.4077	M	0.0561523
1561146_at	10.6444	A	0.398926
1561148_at	5.03171	A	0.533936
1561149_at	11.5107	A	0.466064
1561151_a_at	7.63742	A	0.303711
1561152_a_at	6.94766	A	0.432373
1561153_at	32.9811	P	0.0302734
1561154_at	4.8984	A	0.665527
1561155_at	21.8513	P	0.0302734
1561156_at	1.41678	A	0.80542
1561158_at	12.8883	A	0.601074
1561161_at	10.8675	A	0.19458
1561164_at	8.79686	A	0.633789
1561165_a_at	0.686881	A	0.969727
1561166_a_at	16.3926	P	0.0141602
1561167_at	20.5894	P	0.00195313
1561169_at	7.18879	A	0.5
1561170_at	0.411777	A	0.969727
1561171_a_at	33.4576	A	0.19458
1561175_at	18.2181	P	0.0461426
1561177_at	0.424591	A	0.828613
1561179_s_at	70.1042	A	0.0952148
1561180_at	17.4219	P	0.0239258
1561181_at	2.75067	A	0.80542
1561185_at	2.81807	A	0.962402
1561187_at	2.93999	A	0.533936
1561190_at	34.0071	P	0.0302734
1561191_at	7.26093	A	0.246094
1561192_at	1.89295	A	0.753906
1561194_at	22.1609	M	0.0561523
1561195_at	27.1953	P	0.0239258
1561196_at	1.28137	A	0.98584
1561197_at	2.17511	A	0.870361
1561198_at	8.26802	A	0.171387
1561199_at	7.73429	A	0.533936
1561200_at	1.69964	A	0.696289
1561202_at	22.6686	A	0.067627
1561204_at	0.918128	A	0.919434
1561205_at	8.84109	A	0.129639
1561206_at	28.8985	P	0.000732422
1561207_at	3.44431	A	0.5
1561208_at	8.79308	A	0.366211
1561210_at	10.7804	P	0.0302734
1561211_at	5.45782	A	0.72583
1561212_at	4.44545	A	0.366211
1561213_at	2.78527	A	0.567627
1561214_at	22.7298	A	0.171387
1561215_at	10.387	A	0.219482
1561216_at	7.83798	A	0.850342
1561217_at	1.41375	A	0.80542
1561218_s_at	11.8185	A	0.334473
1561219_x_at	11.1301	A	0.219482
1561221_x_at	23.5443	P	0.0302734
1561222_at	0.513887	A	0.633789
1561223_at	14.4362	A	0.19458
1561224_at	1.91046	A	0.976074
1561225_at	1.6731	A	0.633789
1561226_at	14.7089	A	0.366211
1561228_at	10.3867	A	0.466064
1561229_at	6.17434	A	0.567627
1561230_at	0.61608	A	0.976074
1561232_at	10.0511	A	0.27417
1561233_at	19.8481	A	0.19458
1561234_at	1.54346	A	0.80542
1561236_at	7.45286	A	0.246094
1561237_at	3.7785	A	0.696289
1561238_at	20.9138	P	0.0371094
1561239_at	4.27086	A	0.696289
1561240_at	0.601288	A	0.943848
1561242_at	8.01935	A	0.171387
1561243_at	9.43885	A	0.696289
1561244_at	4.72283	A	0.366211
1561245_at	0.977011	A	0.780518
1561247_at	21.0258	P	0.0461426
1561249_a_at	20.9799	A	0.149658
1561250_at	7.01581	A	0.246094
1561251_at	7.48066	A	0.5
1561252_at	16.1435	A	0.19458
1561253_at	1.06235	A	0.888428
1561254_at	14.0763	P	0.0078125
1561255_at	3.69457	A	0.334473
1561256_at	1.51257	A	0.601074
1561257_at	2.72434	A	0.72583
1561258_at	3.81949	A	0.533936
1561260_at	7.02599	A	0.5
1561261_at	2.49078	A	0.80542
1561262_at	0.938388	A	0.943848
1561263_at	9.67516	A	0.398926
1561264_at	3.60471	A	0.533936
1561266_at	1.34092	A	0.633789
1561268_at	4.16554	A	0.80542
1561269_at	0.461123	A	0.72583
1561270_at	15.6978	A	0.303711
1561271_at	0.991532	A	0.932373
1561272_at	1.45304	A	0.753906
1561273_at	2.5535	A	0.753906
1561274_at	5.15384	A	0.72583
1561276_at	2.16236	A	0.888428
1561277_at	12.7974	M	0.0561523
1561278_at	5.04596	A	0.567627
1561279_at	10.8138	P	0.0185547
1561280_at	1.28469	A	0.80542
1561281_a_at	8.57615	A	0.592773
1561286_a_at	34.8677	P	0.00195313
1561287_at	1.10332	A	0.969727
1561288_at	5.70433	A	0.491699
1561289_at	5.16383	A	0.665527
1561290_at	1.38255	A	0.633789
1561291_at	4.7094	A	0.696289
1561292_at	10.0289	A	0.366211
1561293_at	3.55836	A	0.601074
1561294_a_at	3.4998	A	0.696289
1561297_at	0.631477	A	0.953857
1561298_at	2.5247	A	0.72583
1561300_at	7.92914	A	0.219482
1561301_at	5.79855	A	0.696289
1561303_at	20.3956	A	0.171387
1561304_a_at	1.78776	A	0.753906
1561305_at	5.77264	A	0.696289
1561307_at	1.65806	A	0.919434
1561309_x_at	16.6439	A	0.219482
1561310_at	13.9712	A	0.171387
1561311_at	7.02108	A	0.533936
1561313_at	6.79395	A	0.432373
1561314_at	2.7878	A	0.466064
1561316_at	10.7691	A	0.067627
1561318_at	17.8894	A	0.533936
1561319_at	2.75612	A	0.753906
1561320_at	16.6245	A	0.19458
1561322_at	2.76178	A	0.5
1561323_at	2.27752	A	0.870361
1561324_at	3.31592	A	0.466064
1561327_at	1.25465	A	0.888428
1561328_at	1.57278	A	0.633789
1561330_at	1.29702	A	0.888428
1561331_at	2.25098	A	0.466064
1561332_at	12.3726	A	0.19458
1561333_at	1.8832	A	0.601074
1561334_at	13.7066	A	0.334473
1561335_at	2.44325	A	0.888428
1561336_at	19.1201	A	0.171387
1561339_at	33.8277	A	0.129639
1561340_at	15.165	A	0.0805664
1561341_at	1.14465	A	0.80542
1561342_at	5.69794	A	0.533936
1561343_a_at	1.02994	A	0.753906
1561345_at	13.5048	A	0.5
1561346_at	19.3345	A	0.5
1561347_a_at	4.13069	A	0.567627
1561348_at	3.54683	A	0.366211
1561351_at	4.97466	A	0.665527
1561352_at	1.82034	A	0.904785
1561353_at	8.74657	A	0.27417
1561354_at	11.9593	A	0.432373
1561355_at	2.71331	A	0.432373
1569452_at	1.96883	A	0.969727
1569453_a_at	11.5518	A	0.334473
1561358_at	2.62359	A	0.780518
1561360_at	14.0651	P	0.0461426
1561361_at	5.56699	A	0.5
1561362_at	0.64458	A	0.932373
1561363_a_at	0.461707	A	0.919434
1561364_at	5.61395	A	0.398926
1561365_at	3.80407	A	0.567627
1561368_at	2.13423	A	0.753906
1561369_at	14.6831	A	0.129639
1561370_at	12.0166	A	0.334473
1561371_at	3.11986	A	0.432373
1561373_at	0.794432	A	0.989258
1561375_at	10.0605	A	0.567627
1561378_at	2.6661	A	0.828613
1561383_at	4.56223	A	0.466064
1561384_a_at	0.739039	A	0.904785
1561386_at	6.39438	A	0.80542
1561387_a_at	2.06209	A	0.633789
1561389_at	19.3851	M	0.0561523
1561390_at	32.5489	P	0.0302734
1561391_at	18.9493	A	0.067627
1561392_at	10.5256	A	0.334473
1561393_at	3.00399	A	0.828613
1561394_s_at	1.00665	A	0.962402
1561396_at	2.45212	A	0.72583
1561398_at	2.50803	A	0.665527
1561400_at	0.631549	A	0.932373
1561401_at	8.23195	A	0.432373
1561402_at	2.00201	A	0.919434
1561403_at	54.6374	A	0.219482
1561407_at	8.08586	A	0.334473
1561408_at	7.50045	A	0.665527
1561409_at	4.02	A	0.80542
1561411_at	8.60959	A	0.366211
1561413_at	4.54073	A	0.80542
1561414_at	0.798448	A	0.665527
1561415_at	2.73668	A	0.687988
1561417_x_at	5.95499	A	0.212891
1561418_at	26.3278	P	0.0461426
1561419_at	5.78806	A	0.5
1561420_a_at	0.92771	A	0.932373
1561421_a_at	5.26577	A	0.601074
1561422_at	13.2947	A	0.5
1561423_at	23.3939	A	0.246094
1561424_at	14.0726	A	0.171387
1561425_a_at	12.9089	A	0.398926
1561427_at	1.88715	A	0.80542
1561429_a_at	2.44742	A	0.888428
1561430_s_at	18.3169	A	0.149658
1561431_at	14.0481	A	0.0805664
1561432_at	4.90464	A	0.27417
1561433_at	10.4621	A	0.27417
1561434_at	1.78053	A	0.72583
1561436_at	10.9726	A	0.432373
1561437_at	1.71756	A	0.687744
1561439_at	30.6725	A	0.149658
1561440_at	11.9546	A	0.432373
1561442_at	7.97333	A	0.171387
1561443_at	12.3849	A	0.432373
1561445_at	4.29957	A	0.5
1561446_at	14.343	P	0.0239258
1561448_at	11.0164	A	0.432373
1561449_at	1.65515	A	0.665527
1561450_at	3.62851	A	0.334473
1561451_a_at	15.016	A	0.327393
1561452_at	1.47766	A	0.888428
1561453_at	3.91356	A	0.567627
1561454_at	29.9217	P	0.00585938
1561455_at	1.88331	A	0.5
1561459_at	1.5799	A	0.994141
1561460_at	2.73434	A	0.753906
1561461_at	1.82743	A	0.932373
1561462_at	1.59267	A	0.962402
1561463_at	7.77738	A	0.303711
1561467_at	8.62881	A	0.213379
1561468_at	9.91907	P	0.0375977
1561469_at	16.2122	P	0.0375977
1561471_at	20.3224	A	0.19458
1561472_at	1.63464	A	0.828613
1561473_at	5.06533	A	0.72583
1561474_at	0.48336	A	0.72583
1561476_at	2.97908	A	0.696289
1561477_at	5.59089	A	0.171387
1561478_at	0.855136	A	0.665527
1561479_at	1.8536	A	0.80542
1561480_a_at	12.656	A	0.533936
1561481_at	4.53802	A	0.665527
1561482_at	8.95833	A	0.466064
1561484_at	1.02342	A	0.696289
1561485_at	11.4529	A	0.219482
1561486_at	10.1147	A	0.303711
1561487_at	12.3569	A	0.149658
1561488_at	12.713	A	0.246094
1561489_at	36.0998	P	0.0239258
1561490_at	6.11873	A	0.696289
1561491_at	1.38107	A	0.665527
1561492_at	10.677	A	0.432373
1561493_at	7.33182	A	0.303711
1561497_at	23.4308	A	0.398926
1561499_at	13.6027	A	0.246094
1561500_at	10.142	A	0.533936
1561501_s_at	4.60862	A	0.533936
1561502_x_at	35.9	P	0.0239258
1561503_at	18.3617	A	0.19458
1561504_s_at	1.61113	A	0.466064
1561506_at	1.79186	A	0.888428
1561507_at	1.79937	A	0.932373
1561508_at	3.37406	A	0.870361
1561509_at	6.06714	A	0.5
1561511_at	0.592395	A	0.904785
1561512_at	7.37995	A	0.366211
1561513_at	1.20494	A	0.398926
1561514_at	3.87429	A	0.696289
1561516_at	1.00966	A	0.665527
1561517_at	1.62485	A	0.919434
1561518_at	33.2059	M	0.0561523
1561519_at	8.12289	A	0.533936
1561521_at	6.79781	A	0.0952148
1561523_at	11.3912	A	0.432373
1561525_at	6.14234	A	0.366211
1561526_at	11.4816	A	0.5
1561527_at	5.9507	A	0.303711
1561528_at	21.3425	A	0.27417
1561529_at	6.69181	A	0.334473
1561530_at	12.8217	A	0.5
1561531_at	327.216	P	0.000244141
1561532_at	13.5977	A	0.129639
1561534_at	0.913255	A	0.919434
1561535_at	2.09337	A	0.696289
1561536_at	9.50472	A	0.334473
1561537_at	19.1694	A	0.696289
1561538_at	4.25505	A	0.828613
1561539_at	36.4271	P	0.0375977
1561540_at	2.50933	A	0.80542
1561542_at	3.64345	A	0.72583
1561543_at	1.39787	A	0.828613
1561544_at	1.68493	A	0.753906
1561545_at	3.97853	A	0.533936
