^SAMPLE = GSM170865
!Sample_title = Melanoma cell line CJM
!Sample_geo_accession = GSM170865
!Sample_status = Public on Mar 31 2007
!Sample_submission_date = Feb 22 2007
!Sample_last_update_date = Aug 28 2018
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = Melanoma cell line CJM
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = Melanoma cell line established from metastatic melanoma
!Sample_biomaterial_provider_ch1 = Ms M. Down
!Sample_growth_protocol_ch1 = Melanoma cell lines were cultured in RPMI 1640 in the presence of 10% fetal bovine serum. 
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = RNA extractions were performed using Qiagen RNeasy Midi-kits as per the manufacturer’s instructions. RNA quality and concentration were assessed using a 2100 BioAnalyser (Agilent Technologies). 
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). 
!Sample_hyb_protocol = This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. 
!Sample_scan_protocol = Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). 
!Sample_description = For each sample, 5 μg of total RNA were used for target preparation using Eukaryotic One-cycle Target Labelling and Control Reagents kits according to the manufacturer’s instructions (Affymetrix). First-strand complementary DNA (cDNA) was synthesized using a T7-Oligo(dT) primer followed by second-strand cDNA synthesis from these samples using T4 polymerase. An in-vitro transcription reaction was then performed to produce biotin-labelled complementary RNA (cRNA). This cRNA was fragmented and 15 μg were hybridized to an Affymetrix Human Genome U133 Plus 2.0 Array in an Affymetrix Hybridization Oven 640 for 16 h at 45oC. Chips were then washed and post-stained with streptavidin phycoerythrin and normal goat IgG solutions on an Affymetrix Fluidics Station 450. Chips were scanned on an Affymetrix GeneChip Scanner 3000, and raw image data files obtained using Affymetrix GeneChip Operating Software (GCOS Version 1.2). Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_data_processing = Relative expression values were generated for each probe set using the Affymetrix PLIER algorithm in ArrayAssist® Version 4.20 (Stratagene) and further log transformed to base 2. The resulting data were imported into GeneSpring GX v7.3 (Agilent Technologies). Data values less than 0.1 were set to 0.1 and the logarithm of data values were used as expression values. The expression values were normalized in two steps. First, values were centralized sample by sample, such that the median expression value was zero for each sample. Second, expression values were centralized gene by gene such that the median expression value was zero for each probe set. 
!Sample_platform_id = GPL570
!Sample_contact_name = Leisl,,Packer
!Sample_contact_laboratory = Oncogenomics Laboratory
!Sample_contact_department = Cancer and Cell Biology
!Sample_contact_institute = Queensland Institute of Medical Research
!Sample_contact_address = 300 Herston Rd
!Sample_contact_city = Herston
!Sample_contact_state = QLD
!Sample_contact_zip/postal_code = 4006
!Sample_contact_country = Australia
!Sample_contact_web_link = www.qimr.edu.au
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170865/suppl/GSM170865.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM170nnn/GSM170865/suppl/GSM170865.CHP.gz
!Sample_relation = Affiliated with: GSM700987
!Sample_relation = Affiliated with: GSM804322
!Sample_relation = Affiliated with: GSM804323
!Sample_relation = Reanalyzed by: GSE64985
!Sample_relation = Reanalyzed by: GSE119087
!Sample_series_id = GSE7127
!Sample_series_id = GSE7152
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = signal value
#ABS_CALL = signal absent/present
#DETECTION-P-VALUE = detection p-value
!sample_table_begin
ID_REF	VALUE	ABS_CALL	DETECTION-P-VALUE
203109_at	1962.14	P	0.000244141
203110_at	6.15171	A	0.490234
203111_s_at	4.98576	A	0.80542
203112_s_at	144.389	P	0.00415039
203113_s_at	3566.32	P	0.000244141
203114_at	496.057	P	0.00292969
203115_at	21.6475	A	0.246094
203116_s_at	110.344	P	0.0185547
203117_s_at	56.2939	P	0.000732422
203118_at	101.163	A	0.129639
203119_at	2134.02	P	0.000244141
203120_at	324.058	P	0.000244141
203122_at	145.422	P	0.0107422
203123_s_at	827.167	P	0.000244141
203124_s_at	969.53	P	0.000244141
203125_x_at	353.825	P	0.000732422
203126_at	149.931	P	0.000732422
203127_s_at	180.253	P	0.00195313
203128_at	71.1489	A	0.129639
203129_s_at	4.52209	A	0.932373
203130_s_at	52.4052	A	0.303711
203131_at	6.37342	A	0.366211
203132_at	484.057	P	0.000244141
203133_at	3141.11	P	0.000732422
203134_at	149.383	P	0.00415039
203135_at	157.348	P	0.000244141
203136_at	1264.27	P	0.000244141
203137_at	554.75	P	0.000244141
203138_at	1473.2	P	0.000244141
203139_at	454.847	P	0.000244141
203140_at	582.187	P	0.000244141
203141_s_at	134.363	P	0.000732422
203142_s_at	317.469	P	0.000244141
203143_s_at	68.7468	P	0.00805664
203144_s_at	24.558	A	0.334473
203145_at	425.286	P	0.000244141
203146_s_at	89.6162	P	0.00805664
203147_s_at	147.343	P	0.000244141
203148_s_at	370.013	P	0.000244141
203149_at	132.978	P	0.0239258
203150_at	283.447	P	0.000244141
203151_at	36.0624	A	0.0805664
203152_at	1107.82	P	0.000244141
203153_at	1690.13	P	0.000244141
203154_s_at	188.132	P	0.0107422
203155_at	157.6	P	0.00585938
203156_at	935.128	P	0.000244141
203157_s_at	166.87	P	0.000244141
203158_s_at	240.851	P	0.000244141
203159_at	361.181	P	0.000244141
203160_s_at	361.069	P	0.000244141
203161_s_at	4.71315	A	0.850342
203162_s_at	222.935	P	0.000244141
203163_at	38.1291	P	0.0461426
203164_at	436.206	P	0.000244141
203165_s_at	294.848	P	0.000244141
203166_at	184.667	P	0.000244141
203167_at	2203.41	P	0.000244141
203168_at	36.0035	A	0.27417
203169_at	124.143	P	0.0012207
203170_at	20.1483	P	0.0375977
203171_s_at	212.005	P	0.000244141
203172_at	154.82	P	0.00415039
203173_s_at	291.772	P	0.000244141
203174_s_at	100.024	P	0.0185547
203175_at	499.781	P	0.000244141
203176_s_at	434.317	P	0.000732422
203177_x_at	328.475	P	0.000244141
203178_at	16.4853	P	0.0302734
203179_at	526.716	P	0.000732422
203180_at	1032.03	P	0.000244141
203181_x_at	304.272	P	0.000244141
203182_s_at	600.321	P	0.000244141
203183_s_at	53.9994	P	0.000732422
203184_at	8.73603	A	0.149658
203185_at	52.6584	P	0.00195313
203186_s_at	15.8012	A	0.303711
203187_at	127.293	P	0.000732422
203188_at	568.142	P	0.000244141
203189_s_at	800.721	P	0.000244141
203190_at	1714.16	P	0.000732422
203191_at	3.48185	A	0.870361
203192_at	329.21	P	0.000732422
203193_at	70.3629	A	0.067627
203194_s_at	187.879	P	0.000244141
203195_s_at	187.564	P	0.000244141
203196_at	107.889	P	0.00415039
203197_s_at	300.053	P	0.000244141
203198_at	153.826	P	0.00585938
203199_s_at	319.246	P	0.0012207
203200_s_at	1030.38	P	0.000244141
203201_at	153.03	P	0.0012207
203202_at	428.32	P	0.000732422
203203_s_at	423.319	P	0.000244141
203204_s_at	133.358	P	0.000244141
203205_at	102.146	P	0.00585938
203206_at	151.903	P	0.0239258
203207_s_at	276.268	P	0.000244141
203208_s_at	553.826	P	0.000244141
203209_at	298.193	P	0.000244141
203210_s_at	228.564	P	0.00292969
203211_s_at	674.528	P	0.000244141
203212_s_at	186.245	P	0.000732422
203213_at	1002.16	P	0.000244141
203214_x_at	540.156	P	0.000244141
203215_s_at	34.7202	P	0.0107422
203216_s_at	139.024	P	0.000244141
203217_s_at	1294.79	P	0.000244141
203218_at	273.601	P	0.000244141
203219_s_at	217.064	P	0.000244141
203220_s_at	101.133	P	0.0375977
203221_at	573.423	P	0.000244141
203222_s_at	115.894	P	0.000244141
203223_at	108.292	P	0.000244141
203224_at	411.988	P	0.0012207
203225_s_at	433.185	P	0.000244141
203226_s_at	266.713	P	0.0012207
203227_s_at	289.844	P	0.00585938
203228_at	522.856	P	0.000244141
203229_s_at	211.021	A	0.0805664
203230_at	236.609	P	0.000732422
203231_s_at	66.8528	P	0.0239258
203232_s_at	270.28	P	0.000244141
203233_at	33.5098	A	0.432373
203234_at	1290.45	P	0.000244141
203235_at	92.8259	P	0.00292969
203236_s_at	8.55058	A	0.601074
203237_s_at	5.08119	A	0.904785
203238_s_at	10.8317	A	0.19458
203239_s_at	121.61	P	0.000244141
203240_at	13.1173	A	0.398926
203241_at	120.327	P	0.000244141
203242_s_at	225.587	P	0.000244141
203243_s_at	423.631	P	0.000244141
203244_at	295.568	P	0.000732422
203245_s_at	98.8053	P	0.000244141
203246_s_at	444.376	P	0.000244141
203247_s_at	723.974	P	0.000244141
203248_at	504.551	P	0.000732422
203249_at	103.918	P	0.0141602
203250_at	511.066	P	0.000244141
203252_at	326.701	P	0.000244141
203253_s_at	481.81	P	0.000732422
203254_s_at	77.3917	P	0.000244141
203255_at	290.031	P	0.000244141
203256_at	1.91238	A	0.932373
203257_s_at	224.163	P	0.00292969
203258_at	1455.1	P	0.000732422
203259_s_at	1558.56	P	0.000244141
203260_at	113.132	P	0.000244141
203261_at	1200.64	P	0.000244141
203262_s_at	660.768	P	0.000244141
203263_s_at	77.1953	P	0.000244141
203264_s_at	89.6963	P	0.000732422
203265_s_at	163.741	P	0.000732422
203266_s_at	217.799	P	0.000732422
203267_s_at	280.596	P	0.000732422
203268_s_at	158.119	P	0.0107422
203269_at	608.301	P	0.000244141
203270_at	519.208	P	0.000244141
203271_s_at	95.9281	A	0.246094
203272_s_at	518.45	P	0.00415039
203273_s_at	195.735	P	0.000244141
203274_at	465.579	P	0.000244141
203275_at	122.36	P	0.0012207
203276_at	208.095	P	0.000244141
203277_at	307.032	P	0.000244141
203278_s_at	108.483	P	0.00195313
203279_at	338.47	P	0.000732422
203280_at	73.2947	A	0.27417
203281_s_at	68.5691	A	0.171387
203282_at	1466.97	P	0.000244141
203283_s_at	193.668	P	0.000244141
203284_s_at	512.883	P	0.000244141
203285_s_at	171.134	P	0.000244141
203286_at	125.167	P	0.000732422
203287_at	40.7592	A	0.19458
203288_at	175.339	P	0.000244141
203289_s_at	42.8666	P	0.0302734
203290_at	2.04777	A	0.80542
203291_at	227.045	P	0.000244141
203292_s_at	161.605	P	0.00805664
203293_s_at	98.6715	P	0.0012207
203294_s_at	134.794	P	0.00292969
203295_s_at	2.46899	A	0.753906
203296_s_at	7.17064	A	0.334473
203297_s_at	465.676	P	0.000244141
203298_s_at	345.841	P	0.00805664
203299_s_at	1548.29	P	0.00195313
203300_x_at	3962.45	P	0.000244141
203301_s_at	244.891	P	0.000244141
203302_at	717.298	P	0.000244141
203303_at	2171.82	P	0.000244141
203304_at	5005.91	P	0.000244141
203305_at	2.64417	A	0.5
203306_s_at	411.334	P	0.000732422
203307_at	173.615	P	0.0012207
203308_x_at	165.703	P	0.0141602
203309_s_at	130.336	P	0.00195313
203310_at	1183.69	P	0.000244141
203311_s_at	1073.41	P	0.000732422
203312_x_at	1114.84	P	0.000732422
203313_s_at	698.264	P	0.000244141
203314_at	104.415	P	0.00805664
203315_at	1444.61	P	0.00195313
203316_s_at	3631.95	P	0.000244141
203317_at	17.0428	A	0.19458
203318_s_at	520.558	P	0.000244141
203319_s_at	556.146	P	0.000244141
203320_at	1818.78	P	0.000244141
203321_s_at	165.277	P	0.00415039
203322_at	122.262	P	0.00805664
203323_at	326.042	P	0.000244141
203324_s_at	834.941	P	0.000244141
203325_s_at	2.4835	A	0.72583
203326_x_at	7.19065	A	0.567627
203327_at	284.149	P	0.000244141
203328_x_at	235.056	P	0.000244141
203329_at	684.459	P	0.0012207
203330_s_at	99.8378	P	0.000244141
203331_s_at	1.18264	A	0.904785
203332_s_at	25.4374	A	0.219482
203333_at	872.802	P	0.000244141
203334_at	143.394	P	0.0012207
203335_at	511.878	P	0.000244141
203336_s_at	1347.14	P	0.000244141
203337_x_at	86.0906	P	0.000732422
203338_at	626.973	P	0.000244141
203339_at	178.054	P	0.000732422
203340_s_at	479.684	P	0.000244141
203341_at	890.896	P	0.000732422
203342_at	403.92	P	0.0185547
203343_at	1342.93	P	0.000244141
203344_s_at	688.129	P	0.000244141
203345_s_at	447.701	P	0.000244141
203346_s_at	163.682	P	0.000244141
203347_s_at	121.367	P	0.000244141
203348_s_at	1383.72	P	0.000732422
203349_s_at	1988.85	P	0.000244141
203350_at	386.551	P	0.0012207
203351_s_at	592.457	P	0.000244141
203352_at	104.518	P	0.00195313
203353_s_at	351.843	P	0.000244141
203354_s_at	7.80969	A	0.246094
203355_s_at	83.3335	P	0.000244141
203356_at	280.453	P	0.000244141
203357_s_at	258.05	P	0.000244141
203358_s_at	252.691	P	0.000244141
203359_s_at	243.558	P	0.000244141
203360_s_at	288.258	P	0.000244141
203361_s_at	85.6266	P	0.0239258
203362_s_at	818.692	P	0.000244141
203363_s_at	347.432	P	0.00195313
203364_s_at	291.219	P	0.000244141
203365_s_at	69.1298	P	0.0239258
203366_at	170.281	P	0.00195313
203367_at	532.778	P	0.000244141
203368_at	148.346	P	0.000244141
203369_x_at	14.2034	A	0.5
203370_s_at	85.1749	P	0.0302734
203371_s_at	2754.08	P	0.000244141
203372_s_at	50.6508	P	0.00805664
203373_at	108.722	P	0.000244141
203374_s_at	447.995	P	0.0012207
203375_s_at	308.466	P	0.000244141
203376_at	352.04	P	0.000244141
203377_s_at	117.528	P	0.000732422
203378_at	98.1041	P	0.000244141
203379_at	35.9631	M	0.0561523
203380_x_at	890.586	P	0.000244141
203381_s_at	1517.65	P	0.000244141
203382_s_at	617.556	P	0.0012207
203383_s_at	131.918	P	0.0012207
203384_s_at	70.6605	P	0.000732422
203385_at	64.6699	P	0.00415039
203386_at	361.891	P	0.0012207
203387_s_at	355.192	P	0.000244141
203388_at	11.7267	A	0.246094
203389_at	286.614	P	0.000244141
203390_s_at	569.602	P	0.000244141
203391_at	638.26	P	0.000244141
203392_s_at	778.04	P	0.000244141
203393_at	12.1045	A	0.601074
203394_s_at	645.811	P	0.000244141
203395_s_at	388.711	P	0.000244141
203396_at	3018.59	P	0.000244141
203397_s_at	845.65	P	0.000244141
203398_s_at	23.3806	A	0.111572
203399_x_at	14.6832	A	0.366211
203400_s_at	54.5619	P	0.00805664
203401_at	741.438	P	0.000244141
203402_at	79.7779	P	0.00415039
203403_s_at	1545.88	P	0.000244141
203404_at	1144.5	P	0.000244141
203405_at	872.427	P	0.000244141
203406_at	575.932	P	0.000244141
203407_at	26.8925	A	0.0952148
203408_s_at	115.694	P	0.000244141
203409_at	666.192	P	0.000244141
203410_at	1176.1	P	0.000244141
203411_s_at	2337.44	P	0.000244141
203412_at	156.591	P	0.00195313
203413_at	20.7445	P	0.0375977
203414_at	344.442	P	0.0012207
203415_at	2503.71	P	0.000244141
203416_at	7.39808	P	0.0012207
203417_at	87.6209	P	0.000244141
203418_at	316.428	P	0.000244141
203419_at	104.448	P	0.00805664
203420_at	535.72	P	0.000244141
203421_at	27.8115	A	0.533936
203422_at	224.665	P	0.000732422
203423_at	22.5226	A	0.5
203424_s_at	6.01751	A	0.567627
203425_s_at	17.7211	A	0.067627
203426_s_at	4.57514	A	0.334473
203427_at	240.927	P	0.0012207
203428_s_at	342.635	P	0.000244141
203429_s_at	889.41	P	0.000244141
203430_at	507.877	P	0.000244141
203431_s_at	22.8982	P	0.0461426
203432_at	648.931	P	0.000244141
203433_at	315.098	P	0.00292969
203434_s_at	17.7846	A	0.303711
203435_s_at	2.39378	A	0.888428
203436_at	647.753	P	0.000244141
203437_at	424.683	P	0.000244141
203438_at	1.12027	A	0.919434
203439_s_at	7.82971	A	0.5
203440_at	678.458	P	0.000732422
203441_s_at	232.194	P	0.000244141
203442_x_at	134.232	P	0.00415039
203443_at	2.1233	A	0.888428
203444_s_at	27.7206	A	0.432373
203445_s_at	511.295	P	0.000244141
203446_s_at	242.599	P	0.000244141
203447_at	337.735	P	0.000244141
203448_s_at	137.94	P	0.000244141
203449_s_at	191.379	P	0.000244141
203450_at	107.037	P	0.0107422
203451_at	138.323	P	0.0302734
203452_at	206.67	P	0.000244141
203453_at	1.97188	A	0.850342
203454_s_at	6492.11	P	0.000244141
203455_s_at	3635.2	P	0.000244141
203456_at	375.203	P	0.00415039
203457_at	219.247	P	0.000732422
203458_at	466.666	P	0.000244141
203459_s_at	231.354	P	0.000244141
203460_s_at	471.729	P	0.000244141
203461_at	17.5919	A	0.129639
203462_x_at	1797.27	P	0.000244141
203463_s_at	33.172	A	0.27417
203464_s_at	77.871	P	0.00805664
203465_at	1082.77	P	0.000244141
203466_at	538.787	P	0.000244141
203467_at	399.063	P	0.000244141
203468_at	48.1508	P	0.0239258
203469_s_at	23.9708	A	0.149658
203470_s_at	12.3741	A	0.5
203471_s_at	2.83889	A	0.80542
203472_s_at	4.98659	A	0.665527
203473_at	29.8404	A	0.149658
203474_at	1151.48	P	0.000244141
203475_at	7.74564	A	0.366211
203476_at	12.9052	A	0.0952148
203477_at	155.12	P	0.000244141
203478_at	3759.28	P	0.000244141
203479_s_at	29.7916	P	0.0461426
203480_s_at	356.521	P	0.000732422
203481_at	239.757	P	0.000244141
203482_at	236.186	P	0.000244141
203483_at	1.12517	A	0.919434
203484_at	2691.44	P	0.000244141
203485_at	2.12026	A	0.828613
203486_s_at	429.067	P	0.000244141
203487_s_at	219.351	P	0.000732422
203488_at	44.6016	A	0.303711
203489_at	265.695	P	0.00195313
203490_at	50.7782	A	0.067627
203491_s_at	119.622	P	0.000732422
203492_x_at	146.337	P	0.000244141
203493_s_at	138.044	P	0.000244141
203494_s_at	153.178	P	0.000244141
203495_at	33.4322	A	0.0805664
203496_s_at	97.1726	P	0.0302734
203497_at	543.663	P	0.000244141
203498_at	11.7486	A	0.334473
203499_at	51.9956	A	0.129639
203500_at	185.069	P	0.00585938
203501_at	238.181	P	0.000244141
203502_at	205.101	P	0.000244141
203503_s_at	135.162	P	0.00415039
203504_s_at	238.353	P	0.000244141
203505_at	413.603	P	0.00585938
203506_s_at	145.908	P	0.000732422
203507_at	92.2749	P	0.00415039
203508_at	1.61228	A	0.828613
203509_at	134.682	P	0.0012207
203510_at	2011.67	P	0.000244141
203511_s_at	889.606	P	0.000244141
203512_at	337.178	P	0.000244141
203513_at	412.035	P	0.000244141
203514_at	201.024	P	0.00292969
203515_s_at	411.166	P	0.000244141
203516_at	142.188	P	0.000244141
203517_at	931.263	P	0.000244141
203518_at	1727.56	P	0.000244141
203519_s_at	275.549	P	0.000244141
203520_s_at	62.4592	P	0.000244141
203521_s_at	127.174	P	0.0012207
203522_at	143.256	P	0.0107422
203523_at	4.339	A	0.80542
203524_s_at	180.588	P	0.00585938
203525_s_at	604.756	P	0.000244141
203526_s_at	218.759	P	0.000732422
203527_s_at	91.0541	P	0.0185547
203528_at	3.73046	A	0.567627
203529_at	808.733	P	0.000244141
203530_s_at	249.247	P	0.0012207
203531_at	493.813	P	0.000244141
203532_x_at	55.4147	P	0.000244141
203533_s_at	79.0481	P	0.000244141
203534_at	1056.15	P	0.000244141
203535_at	6.7116	A	0.601074
203536_s_at	914.957	P	0.00195313
203537_at	254.219	P	0.000244141
203538_at	481.876	P	0.000244141
203539_s_at	2.16416	A	0.72583
203540_at	1.45345	A	0.976074
203541_s_at	2.97815	A	0.850342
203542_s_at	308.103	P	0.0239258
203543_s_at	609.226	P	0.000244141
203544_s_at	869.103	P	0.000244141
203545_at	659.319	P	0.000244141
203546_at	160.012	P	0.000244141
203547_at	5.85556	A	0.5
203548_s_at	28.1788	A	0.067627
203549_s_at	43.2812	M	0.0561523
203550_s_at	471.065	P	0.00195313
203551_s_at	93.9819	P	0.000244141
203552_at	284.248	P	0.000244141
203553_s_at	455.022	P	0.000244141
203554_x_at	3840.61	P	0.000244141
203555_at	277.519	P	0.0107422
203556_at	68.3561	P	0.0239258
203557_s_at	486.742	P	0.000244141
203558_at	98.903	P	0.0239258
203559_s_at	6.0296	A	0.601074
203560_at	1316.75	P	0.000244141
203561_at	19.2058	P	0.00585938
203562_at	289.63	P	0.000244141
203563_at	30.2772	P	0.0107422
203564_at	292.901	P	0.0012207
203565_s_at	235.53	P	0.00195313
203566_s_at	323.34	P	0.000244141
203567_s_at	327.495	P	0.000244141
203568_s_at	276.058	P	0.00292969
203569_s_at	179.857	P	0.00585938
203570_at	12.4707	A	0.533936
203571_s_at	1.46044	A	0.943848
203572_s_at	471.533	P	0.000244141
203573_s_at	333.446	P	0.000244141
203574_at	96.0865	P	0.000244141
203575_at	143.751	P	0.000244141
203576_at	282.782	P	0.0012207
203577_at	197.576	P	0.000244141
203578_s_at	195.894	P	0.000244141
203579_s_at	196.991	P	0.000244141
203580_s_at	274.313	P	0.000244141
203581_at	429.404	P	0.000732422
203582_s_at	458.986	P	0.000244141
203583_at	864.256	P	0.000244141
203584_at	611.915	P	0.000244141
203585_at	45.9696	A	0.0952148
203586_s_at	58.7292	P	0.000244141
203587_at	3.9051	A	0.5
203588_s_at	379.434	P	0.000244141
203589_s_at	160.92	P	0.00415039
203590_at	1519.99	P	0.000732422
203591_s_at	9.72017	A	0.665527
203592_s_at	40.3749	A	0.067627
203593_at	450.431	P	0.000244141
203594_at	1442.09	P	0.000244141
203595_s_at	694.981	P	0.000244141
203596_s_at	226.823	P	0.00292969
203597_s_at	115.247	P	0.0012207
203598_s_at	139.635	P	0.000244141
203599_s_at	110.692	P	0.000732422
203600_s_at	187.243	P	0.0012207
203601_s_at	39.0207	A	0.334473
203602_s_at	117.34	P	0.00195313
203603_s_at	483.914	P	0.000244141
203604_at	61.2232	P	0.000732422
203605_at	1058.63	P	0.000244141
203606_at	3261.37	P	0.000244141
203607_at	1769.22	P	0.000244141
203608_at	86.6532	P	0.00292969
203609_s_at	3.95474	A	0.696289
203610_s_at	323.786	P	0.000244141
203611_at	298.018	P	0.000244141
203612_at	363.998	P	0.000244141
203613_s_at	1870.71	P	0.000732422
203614_at	417.569	P	0.000244141
203615_x_at	82.8992	P	0.0141602
203616_at	2753.07	P	0.000244141
203617_x_at	298.046	P	0.000732422
203618_at	7.22828	A	0.5
203619_s_at	14.1481	A	0.601074
203620_s_at	62.0281	P	0.0239258
203621_at	4209.05	P	0.000244141
203622_s_at	1475.96	P	0.000244141
203623_at	27.3963	A	0.19458
203624_at	126.604	P	0.0102539
203625_x_at	415.965	P	0.000732422
203626_s_at	161.228	P	0.0141602
203627_at	334.073	P	0.000244141
203628_at	275.501	P	0.00805664
203629_s_at	252.614	P	0.000244141
203630_s_at	608.254	P	0.000244141
203631_s_at	63.0978	P	0.00415039
203632_s_at	442.832	P	0.000244141
203633_at	182.813	P	0.00415039
203634_s_at	46.1488	P	0.000244141
203635_at	258.368	P	0.000732422
203636_at	1007.93	P	0.000244141
203637_s_at	1093.67	P	0.000244141
203638_s_at	1.37211	A	0.932373
203639_s_at	2.29324	A	0.888428
203640_at	1066.68	P	0.000244141
203641_s_at	243.855	P	0.0012207
203642_s_at	455.814	P	0.000244141
203643_at	184.868	P	0.000244141
203644_s_at	65.1892	P	0.00805664
203645_s_at	1.74182	A	0.432373
203646_at	316.594	P	0.00415039
203647_s_at	661.087	P	0.000244141
203648_at	278.488	P	0.00415039
203649_s_at	12.7474	A	0.398926
203650_at	279.007	P	0.000244141
203651_at	621.596	P	0.000244141
203652_at	253.157	P	0.000244141
203653_s_at	162.68	P	0.0012207
203654_s_at	377.493	P	0.000732422
203655_at	97.5752	P	0.0012207
203656_at	344.895	P	0.000244141
203657_s_at	234.908	P	0.000732422
203658_at	369.536	P	0.000732422
203659_s_at	308.881	P	0.000244141
203660_s_at	87.7999	P	0.00415039
203661_s_at	34.8705	A	0.111572
203662_s_at	15.2884	A	0.533936
203663_s_at	5230.5	P	0.000244141
203664_s_at	374.512	P	0.000244141
203665_at	323.475	P	0.000244141
203666_at	32.0305	P	0.0375977
203667_at	4955.35	P	0.000244141
203668_at	100.583	P	0.0185547
203669_s_at	39.9277	P	0.0461426
203670_at	14.9588	A	0.432373
203671_at	130.678	P	0.000732422
203672_x_at	394.308	P	0.000244141
203673_at	24.3467	A	0.432373
203674_at	403.546	P	0.000244141
203675_at	289.413	P	0.000244141
203676_at	1029.86	P	0.000244141
203677_s_at	307.76	P	0.00292969
203678_at	129.697	P	0.0107422
203679_at	153.941	P	0.000244141
203680_at	462.62	P	0.000244141
203681_at	1.34209	A	0.976074
203682_s_at	149.368	P	0.00292969
203683_s_at	276.342	P	0.000732422
203684_s_at	0.747689	A	0.665527
203685_at	65.1761	P	0.00292969
203686_at	377.487	P	0.000732422
203687_at	3.53769	A	0.601074
203688_at	548.597	P	0.000244141
203689_s_at	472.806	P	0.000244141
203690_at	443.156	P	0.000244141
203691_at	14.8126	A	0.219482
203692_s_at	157.296	P	0.0012207
203693_s_at	210.539	P	0.000244141
203694_s_at	495.763	P	0.000732422
203695_s_at	650.527	P	0.000244141
203696_s_at	591.954	P	0.0239258
203697_at	18.7921	A	0.144531
203698_s_at	2.96452	A	0.828613
203699_s_at	2.77615	A	0.780518
203700_s_at	3.0201	A	0.753906
203701_s_at	186.132	P	0.0141602
203702_s_at	567.997	P	0.000244141
203703_s_at	84.8995	P	0.0107422
203704_s_at	280.569	P	0.000244141
203705_s_at	118.484	P	0.000244141
203706_s_at	135.663	P	0.000244141
203707_at	184.723	P	0.000244141
203708_at	259.778	P	0.00292969
203709_at	66.2953	A	0.303711
203710_at	1183.56	P	0.000244141
203711_s_at	409.713	P	0.000732422
203712_at	907.425	P	0.000244141
203713_s_at	25.5558	A	0.149658
203714_s_at	784.362	P	0.000244141
203715_at	287.205	P	0.000244141
203716_s_at	1.6846	A	0.943848
203717_at	8.91772	A	0.27417
203718_at	199.329	P	0.000732422
203719_at	818.037	P	0.000244141
203720_s_at	1193.96	P	0.000244141
203721_s_at	1204.09	P	0.000244141
203722_at	99.1466	P	0.00292969
203723_at	1263.52	P	0.000244141
203724_s_at	57.5082	P	0.000244141
203725_at	1068.23	P	0.000244141
203726_s_at	6.71773	A	0.665527
203727_at	294.082	P	0.00415039
203728_at	187.372	P	0.00415039
203729_at	3271.02	P	0.000244141
203730_s_at	139.598	P	0.000244141
203731_s_at	83.6567	P	0.00415039
203732_at	445.832	P	0.000244141
203733_at	285.495	P	0.000244141
203734_at	110.57	P	0.000244141
203735_x_at	564.839	P	0.000244141
203736_s_at	339.549	P	0.000244141
203737_s_at	174.043	P	0.000732422
203738_at	1777.44	P	0.000244141
203739_at	399.462	P	0.000244141
203740_at	747.347	P	0.000732422
203741_s_at	4.05628	A	0.533936
203742_s_at	115.498	P	0.0012207
203743_s_at	545.705	P	0.000244141
203744_at	378.04	P	0.000732422
203745_at	561.61	P	0.000244141
203746_s_at	1028.09	P	0.000244141
203747_at	10.5985	A	0.665527
203748_x_at	949.787	P	0.00195313
203749_s_at	41.8297	P	0.0302734
203750_s_at	42.3055	A	0.111572
203751_x_at	56.4446	A	0.111572
203752_s_at	901.261	P	0.000244141
203753_at	10.1648	A	0.0952148
