^SAMPLE = GSM748862
!Sample_title = U2OS cells, untreated, 0h, rep3
!Sample_geo_accession = GSM748862
!Sample_status = Public on Aug 01 2011
!Sample_submission_date = Jun 27 2011
!Sample_last_update_date = Aug 01 2011
!Sample_type = RNA
!Sample_channel_count = 1
!Sample_source_name_ch1 = U2OS cells, untreated, 0h
!Sample_organism_ch1 = Homo sapiens
!Sample_taxid_ch1 = 9606
!Sample_characteristics_ch1 = cell line: U2OS
!Sample_characteristics_ch1 = stress: untreated
!Sample_characteristics_ch1 = time: 0h
!Sample_treatment_protocol_ch1 = Cells were irradiated at 63.25 R/min to a dose of either 5 Gy, using a Keithly model 96035 (15 cc) ion chamber accompanied with a Keithly model 35050A electrometer. Irradiated cells were incubated for selected time periods at 37°C. Mock-irradiated controls were treated identically, excluding the IR treatment.
!Sample_growth_protocol_ch1 = Cells were grown  in DMEM which was routinely supplemented with 10% FCS; Cells were maintained in a humidified, 5% CO2 atmosphere at 37°C.
!Sample_molecule_ch1 = total RNA
!Sample_extract_protocol_ch1 = Total RNA was extracted from cells using the RNeasyÒ Plus mini kit (Qiagen), in combination with QIAshredderTM columns (Qiagen), according to the manufacturer's instructions.
!Sample_label_ch1 = biotin
!Sample_label_protocol_ch1 = Biotinylated cRNAs were prepared according to Affymetrix standard GeneChip® Array Protocols, as instructed in the Affymetrix  GeneChip® Expression analysis technical manual.
!Sample_hyb_protocol = Five ug of fragmented cRNAs were hybridized  for 16 hr at 45°C  to Affymetrix Human Genome U133A 2.0 Arrays; Arrays were washed and stained in the Affymetrix Fluidics Station 450. Hybridization and downstream processing of the arrays were performed as recommended by the manufacturer.
!Sample_scan_protocol = Arrays were scanned using GeneChip® Scanner 3000.
!Sample_description = Expression data from untreated U2OS cells, 0h
!Sample_data_processing = CEL files were processed using Affy Eexpression Console Tool (rma method).
!Sample_platform_id = GPL570
!Sample_contact_name = Ran,,Elkon
!Sample_contact_department = Human Genetics
!Sample_contact_institute = Tel Aviv University
!Sample_contact_address = Ramat Aviv
!Sample_contact_city = Tel Aviv
!Sample_contact_zip/postal_code = 69494
!Sample_contact_country = Israel
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748862/suppl/GSM748862_U.C0c.CEL.gz
!Sample_supplementary_file = ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM748nnn/GSM748862/suppl/GSM748862_U.C0c.rma.chp.gz
!Sample_series_id = GSE30240
!Sample_data_row_count = 54675
#ID_REF = 
#VALUE = rma signal
!sample_table_begin
ID_REF	VALUE
200857_s_at	6.07529
200858_s_at	12.5731
200859_x_at	9.72368
200860_s_at	10.1872
200861_at	7.78026
200862_at	8.91767
200863_s_at	11.8345
200864_s_at	7.26104
200865_at	2.43198
200866_s_at	8.74255
200867_at	7.57867
200868_s_at	8.8203
200869_at	12.8434
200870_at	11.4365
200871_s_at	10.7914
200872_at	12.8001
200873_s_at	12.0087
200874_s_at	7.99112
200875_s_at	11.3597
200876_s_at	11.8533
200877_at	12.293
200878_at	4.96839
200879_s_at	3.46856
200880_at	10.5875
200881_s_at	11.9086
200882_s_at	11.0679
200883_at	9.76822
200884_at	6.96041
200885_at	10.1433
200886_s_at	11.6942
200887_s_at	9.95924
200888_s_at	12.3941
200889_s_at	9.03546
200890_s_at	8.37109
200891_s_at	10.6739
200892_s_at	10.7414
200893_at	11.37
200894_s_at	10.0415
200895_s_at	10.4351
200896_x_at	10.5793
200897_s_at	10.935
200898_s_at	7.87677
200899_s_at	8.1299
200900_s_at	9.11431
200901_s_at	10.158
200902_at	10.1204
200903_s_at	9.79784
200904_at	6.34221
200905_x_at	9.26995
200906_s_at	8.57174
200907_s_at	10.3617
200908_s_at	4.73123
200909_s_at	12.639
200910_at	11.3498
200911_s_at	8.90522
200912_s_at	10.548
200913_at	9.05392
200914_x_at	10.0498
200915_x_at	10.7716
200916_at	11.3254
200917_s_at	6.84244
200918_s_at	9.58229
200919_at	7.93304
200920_s_at	7.66277
200921_s_at	7.06311
200922_at	7.01385
200923_at	8.32949
200924_s_at	9.13929
200925_at	12.4058
200926_at	13.3384
200927_s_at	8.43639
200928_s_at	2.45798
200929_at	10.4733
200930_s_at	3.43207
200931_s_at	9.24815
200932_s_at	9.96774
200933_x_at	13.2782
200934_at	10.357
200935_at	6.1462
200936_at	13.1995
200937_s_at	12.4182
200938_s_at	2.85055
200939_s_at	3.3401
200940_s_at	6.35408
200941_at	9.3521
200942_s_at	10.9096
200943_at	10.4632
200944_s_at	10.1502
200945_s_at	9.90431
200946_x_at	8.04306
200947_s_at	7.56973
200948_at	10.2445
200949_x_at	13.4562
200950_at	9.84649
200951_s_at	8.82281
200952_s_at	5.12911
200953_s_at	9.71238
200954_at	8.82717
200955_at	10.0656
200956_s_at	9.74928
200957_s_at	10.6436
200958_s_at	9.72383
200959_at	10.9289
200960_x_at	11.4928
200961_at	8.96637
200962_at	5.41823
200963_x_at	13.3496
200964_at	10.2091
200965_s_at	9.47224
200966_x_at	11.4652
200967_at	11.6531
200968_s_at	11.4284
200969_at	8.46414
200970_s_at	8.34062
200971_s_at	10.9593
200972_at	9.13784
200973_s_at	8.54009
200974_at	5.36924
200975_at	11.0473
200976_s_at	9.66544
200977_s_at	10.8941
200978_at	11.5856
200979_at	5.02781
200980_s_at	9.39209
200981_x_at	12.2731
200982_s_at	8.81688
200983_x_at	10.7595
200984_s_at	9.8822
200985_s_at	10.3115
200986_at	4.77679
200987_x_at	9.56598
200988_s_at	5.78371
200989_at	11.4179
200990_at	9.80468
200991_s_at	9.66551
200992_at	10.658
200993_at	9.5236
200994_at	9.08766
200995_at	7.35932
200996_at	10.872
200997_at	9.76518
200998_s_at	8.97101
200999_s_at	10.3111
201000_at	9.80828
201001_s_at	10.3754
201002_s_at	10.07
201003_x_at	7.88234
201004_at	10.8464
201005_at	11.1033
201006_at	3.9923
201007_at	10.4727
201008_s_at	4.28584
201009_s_at	5.35054
201010_s_at	5.46939
201011_at	8.75833
201012_at	11.4644
201013_s_at	10.5658
201014_s_at	10.7619
201015_s_at	4.62868
201016_at	8.49302
201017_at	6.72029
201018_at	6.59412
201019_s_at	9.32823
201020_at	8.5579
201021_s_at	10.4258
201022_s_at	11.1751
201023_at	9.7727
201024_x_at	10.001
201025_at	7.48896
201026_at	5.71241
201027_s_at	8.96694
201028_s_at	7.87123
201029_s_at	8.81712
201030_x_at	12.9388
201031_s_at	8.92292
201032_at	8.27013
201033_x_at	13.3283
201034_at	9.547
201035_s_at	7.18743
201036_s_at	6.9047
201037_at	9.0355
201038_s_at	9.03303
201039_s_at	7.65654
201040_at	7.80784
201041_s_at	9.18254
201042_at	7.39795
201043_s_at	9.61218
201044_x_at	6.10401
201045_s_at	4.81724
201046_s_at	9.19003
201047_x_at	9.34451
201048_x_at	4.49222
201049_s_at	13.4431
201050_at	6.28029
201051_at	10.0609
201052_s_at	9.08608
201053_s_at	8.16381
201054_at	10.7945
201055_s_at	8.34751
201056_at	4.89919
201057_s_at	8.13204
201058_s_at	7.66404
201059_at	7.86131
201060_x_at	7.79905
201061_s_at	8.10518
201062_at	2.44827
201063_at	10.1179
201064_s_at	9.77092
201065_s_at	8.17988
201066_at	11.2527
201067_at	6.47864
201068_s_at	11.2408
201069_at	9.27749
201070_x_at	8.48484
201071_x_at	10.6208
201072_s_at	5.3175
201073_s_at	6.47789
201074_at	8.87192
201075_s_at	7.88125
201076_at	9.05176
201077_s_at	11.3735
201078_at	9.89746
201079_at	8.42031
201080_at	6.96882
201081_s_at	5.57776
201082_s_at	7.24053
201083_s_at	6.83139
201084_s_at	10.1253
201085_s_at	6.53107
201086_x_at	9.14625
201087_at	7.10546
201088_at	11.0381
201089_at	8.80421
201090_x_at	13.2142
201091_s_at	10.6793
201092_at	10.0393
201093_x_at	9.34552
201094_at	13.2701
201095_at	9.04325
201096_s_at	10.3158
201097_s_at	10.4612
201098_at	10.2387
201099_at	8.35806
201100_s_at	9.76187
201101_s_at	7.96248
201102_s_at	7.20808
201103_x_at	9.91785
201104_x_at	9.10421
201105_at	12.8834
201106_at	11.0942
201107_s_at	3.49063
201108_s_at	6.2576
201109_s_at	6.68083
201110_s_at	6.15558
201111_at	9.80107
201112_s_at	11.4119
201113_at	10.5251
201114_x_at	11.966
201115_at	9.25579
201116_s_at	7.16001
201117_s_at	7.08725
201118_at	9.15905
201119_s_at	12.1715
201120_s_at	10.0895
201121_s_at	10.8972
201122_x_at	7.17287
201123_s_at	8.72633
201124_at	3.07766
201125_s_at	9.13273
201126_s_at	6.93598
201127_s_at	8.66552
201128_s_at	10.8233
201129_at	7.61697
201130_s_at	3.00995
201131_s_at	2.43589
201132_at	8.61479
201133_s_at	7.46678
201134_x_at	12.1517
201135_at	9.36673
201136_at	11.1818
