gsm,platform,processing,value_def,has_abs_call,series,title,method
gsm587159,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G141",gcRMA
gsm587160,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_M059J",gcRMA
gsm587161,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_A172",gcRMA
gsm587162,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G121",gcRMA
gsm587163,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G84",gcRMA
gsm587164,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G120",gcRMA
gsm587165,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G61",gcRMA
gsm587166,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G112",gcRMA
gsm587167,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G130",gcRMA
gsm587168,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_U118MG",gcRMA
gsm587169,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_SF268",gcRMA
gsm587170,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G124",gcRMA
gsm587171,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G118",gcRMA
gsm587172,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G142",gcRMA
gsm587173,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G44",gcRMA
gsm587174,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_SW1783",gcRMA
gsm587175,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G22",gcRMA
gsm587176,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G28T",gcRMA
gsm587177,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G59",gcRMA
gsm587178,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G63",gcRMA
gsm587179,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_T98G",gcRMA
gsm587180,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_U87MG",gcRMA
gsm587181,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_HS683",gcRMA
gsm587182,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G111",gcRMA
gsm587183,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G140",gcRMA
gsm587184,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_SF539",gcRMA
gsm587185,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_LN18",gcRMA
gsm587186,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum_G96",gcRMA
gsm587187,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum, est. from GS line-generating tumors_ML-4 p3",gcRMA
gsm587188,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum, est. from GS line-generating tumors_ML-5 p7",gcRMA
gsm587189,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum, est. from GS line-generating tumors_ML-8 p8",gcRMA
gsm587190,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"conventional glioma cell line, serum, est. from GS line-generating tumors_ML-9 p6",gcRMA
gsm587191,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, early passage_GS-1 p19",gcRMA
gsm587192,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, later passage_GS-1 p28",gcRMA
gsm587193,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, early passage_GS-2 p10",gcRMA
gsm587194,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, later passage_GS-2. p13",gcRMA
gsm587195,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, early passage_GS-4 p11",gcRMA
gsm587196,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, later passage_GS-4 p12",gcRMA
gsm587197,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free_GS-6 p10",gcRMA
gsm587198,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, early passage_GS-7 p11",gcRMA
gsm587199,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free, later passage_GS-7 p25",gcRMA
gsm587200,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free_GS-7 clone 1",gcRMA
gsm587201,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free_GS-7 clone 2",gcRMA
gsm587202,GPL570,"background-adjusted, normalized intensities were computed using the gcRMA package. Gene detection was performed using the PANP package (http://bioconductor.org/packages/bioc/vignettes/panp/inst/doc/pa","log2, gcRMA signal intensity",False,GSE23806,"glioblastoma stem-like cell line, serum free_GS-7 clone 3",gcRMA
